Ticker,Name,Market,Timeframe,Strategy,Trades,WinRate%,TotalRet%,AvgRet%,ProfitFactor,MDD%,Sharpe,_tr
005930,삼성전자,KR,5m,S10_MACDHist,131,42.0,34.374,0.2624,1.558,-22.006,0.125,34.374
005930,삼성전자,KR,5m,S11_BB_Break,126,37.3,14.903,0.1183,1.766,-3.096,0.1209,14.903
005930,삼성전자,KR,5m,S12_BB_Rev,44,63.6,4.416,0.1004,1.197,-8.821,0.0681,4.416
005930,삼성전자,KR,5m,S13_ATR_Break,101,45.5,13.158,0.1303,1.723,-7.253,0.1033,13.158
005930,삼성전자,KR,5m,S14_Donchian,45,53.3,23.447,0.521,1.882,-6.283,0.2004,23.447
005930,삼성전자,KR,5m,S15_ZScore,90,64.4,7.435,0.0826,1.186,-12.179,0.0556,7.435
005930,삼성전자,KR,5m,S16_SMA_Rev,12,66.7,4.159,0.3466,2.059,-2.295,0.2879,4.159
005930,삼성전자,KR,5m,S17_FVG,116,45.7,54.201,0.4672,2.203,-11.315,0.2247,54.201
005930,삼성전자,KR,5m,S19_Monday,13,46.2,-2.188,-0.1683,0.747,-2.857,-0.124,-2.188
005930,삼성전자,KR,5m,S20_InsideBar,52,46.2,-6.587,-0.1267,0.618,-7.899,-0.1279,-6.587
005930,삼성전자,KR,5m,S21_Engulfing,40,52.5,-1.938,-0.0484,0.854,-6.037,-0.056,-1.938
005930,삼성전자,KR,5m,S22_VolBreak,101,37.6,14.345,0.142,1.837,-5.134,0.1124,14.345
005930,삼성전자,KR,5m,S23_EMA_Ribbon,51,52.9,18.593,0.3646,1.95,-5.416,0.2023,18.593
005930,삼성전자,KR,5m,S24_CHoCH,142,52.1,3.887,0.0274,1.048,-19.262,0.0147,3.887
005930,삼성전자,KR,5m,S25_PinBar,78,56.4,18.435,0.2363,1.818,-10.889,0.1493,18.435
005930,삼성전자,KR,4h,FVG+OB,374,53.2,84.724,0.2265,1.445,-10.71,0.152,84.724
005930,삼성전자,KR,4h,S01_EMA9_21,34,41.2,15.875,0.4669,1.397,-16.597,0.1319,15.875
005930,삼성전자,KR,4h,S02_EMA20_50,13,61.5,10.755,0.8273,1.834,-7.845,0.2596,10.755
005930,삼성전자,KR,4h,S03_GoldenCross,4,25.0,-3.575,-0.8937,0.63,-7.342,-0.2192,-3.575
005930,삼성전자,KR,4h,S04_SuperTrend,3,100.0,10.035,3.3451,99.0,0.0,1.4815,10.035
005930,삼성전자,KR,4h,S05_HullMA,51,52.9,51.604,1.0118,1.76,-16.346,0.2092,51.604
005930,삼성전자,KR,4h,S06_Ichimoku,26,53.8,22.962,0.8832,2.107,-7.477,0.2576,22.962
005930,삼성전자,KR,4h,S07_RSI_Trend,73,30.1,-6.075,-0.0832,0.933,-31.729,-0.0246,-6.075
005930,삼성전자,KR,4h,S08_RSI_Rev,11,72.7,37.027,3.3661,8.051,-3.65,0.7478,37.027
005930,삼성전자,KR,4h,S09_MACD,53,49.1,59.206,1.1171,2.03,-13.652,0.2572,59.206
005930,삼성전자,KR,4h,S10_MACDHist,53,49.1,59.206,1.1171,2.03,-13.652,0.2572,59.206
005930,삼성전자,KR,4h,S11_BB_Break,43,58.1,33.618,0.7818,3.057,-4.523,0.3717,33.618
005930,삼성전자,KR,4h,S12_BB_Rev,12,50.0,6.945,0.5787,1.38,-14.932,0.1354,6.945
005930,삼성전자,KR,4h,S13_ATR_Break,54,68.5,34.528,0.6394,2.797,-6.481,0.3664,34.528
005930,삼성전자,KR,4h,S14_Donchian,19,52.6,-4.61,-0.2426,0.876,-22.579,-0.0552,-4.61
005930,삼성전자,KR,4h,S15_ZScore,32,65.6,28.579,0.8931,1.805,-14.024,0.231,28.579
005930,삼성전자,KR,4h,S16_SMA_Rev,16,81.2,56.265,3.5165,18.762,-2.41,1.1218,56.265
005930,삼성전자,KR,4h,S17_FVG,70,44.3,42.621,0.6089,1.429,-32.848,0.1322,42.621
005930,삼성전자,KR,4h,S19_Monday,106,50.9,84.455,0.7967,1.741,-20.161,0.2084,84.455
005930,삼성전자,KR,4h,S20_InsideBar,92,52.2,60.085,0.6531,1.648,-17.506,0.1805,60.085
005930,삼성전자,KR,4h,S21_Engulfing,25,48.0,5.787,0.2315,1.18,-14.667,0.066,5.787
005930,삼성전자,KR,4h,S22_VolBreak,55,70.9,48.515,0.8821,4.235,-3.994,0.5096,48.515
005930,삼성전자,KR,4h,S23_EMA_Ribbon,19,52.6,15.22,0.801,1.895,-5.817,0.2298,15.22
005930,삼성전자,KR,4h,S24_CHoCH,54,70.4,96.125,1.7801,3.086,-12.475,0.4154,96.125
005930,삼성전자,KR,4h,S25_PinBar,29,69.0,54.95,1.8948,3.897,-11.382,0.4862,54.95
005930,삼성전자,KR,1m+4h,FVG+OB,97,50.5,8.035,0.0828,1.919,-1.959,0.2547,8.035
005930,삼성전자,KR,1m+4h,S01_EMA9_21,70,25.7,0.237,0.0034,1.031,-1.61,0.0104,0.237
005930,삼성전자,KR,1m+4h,S02_EMA20_50,23,34.8,1.132,0.0492,1.47,-0.916,0.1415,1.132
005930,삼성전자,KR,1m+4h,S03_GoldenCross,6,66.7,2.66,0.4434,4.982,-0.668,0.4108,2.66
005930,삼성전자,KR,1m+4h,S05_HullMA,80,33.8,-1.43,-0.0179,0.89,-6.484,-0.0314,-1.43
005930,삼성전자,KR,1m+4h,S06_Ichimoku,88,22.7,2.505,0.0285,1.379,-2.753,0.0649,2.505
005930,삼성전자,KR,1m+4h,S07_RSI_Trend,199,20.1,-1.597,-0.008,0.886,-5.162,-0.0258,-1.597
005930,삼성전자,KR,1m+4h,S08_RSI_Rev,10,40.0,0.375,0.0375,1.174,-1.458,0.0671,0.375
005930,삼성전자,KR,1m+4h,S09_MACD,112,26.8,-2.992,-0.0267,0.802,-4.487,-0.0617,-2.992
005930,삼성전자,KR,1m+4h,S10_MACDHist,112,26.8,-2.992,-0.0267,0.802,-4.487,-0.0617,-2.992
005930,삼성전자,KR,1m+4h,S11_BB_Break,59,30.5,1.021,0.0173,1.265,-1.253,0.0639,1.021
005930,삼성전자,KR,1m+4h,S12_BB_Rev,19,52.6,-0.112,-0.0059,0.967,-2.262,-0.0132,-0.112
005930,삼성전자,KR,1m+4h,S13_ATR_Break,20,35.0,0.784,0.0392,1.692,-0.562,0.1691,0.784
005930,삼성전자,KR,1m+4h,S14_Donchian,8,12.5,-1.925,-0.2406,0.056,-1.925,-0.7468,-1.925
005930,삼성전자,KR,1m+4h,S15_ZScore,59,57.6,0.961,0.0163,1.147,-2.457,0.0521,0.961
005930,삼성전자,KR,1m+4h,S17_FVG,11,36.4,1.05,0.0955,1.491,-1.347,0.1637,1.05
005930,삼성전자,KR,1m+4h,S20_InsideBar,7,42.9,-0.115,-0.0165,0.832,-0.574,-0.0735,-0.115
005930,삼성전자,KR,1m+4h,S21_Engulfing,3,100.0,1.0,0.3334,99.0,0.0,1.8744,1.0
005930,삼성전자,KR,1m+4h,S22_VolBreak,25,44.0,1.114,0.0446,1.819,-0.459,0.2062,1.114
005930,삼성전자,KR,1m+4h,S23_EMA_Ribbon,38,34.2,4.0,0.1053,2.037,-1.261,0.1681,4.0
005930,삼성전자,KR,1m+4h,S24_CHoCH,55,36.4,2.67,0.0485,1.292,-2.59,0.0703,2.67
005930,삼성전자,KR,1m+4h,S25_PinBar,2,0.0,-0.341,-0.1704,0.0,-0.111,-2.8751,-0.341
000660,SK하이닉스,KR,15m,FVG+OB,247,57.5,14.411,0.0583,1.144,-13.204,0.0444,14.411
000660,SK하이닉스,KR,15m,S01_EMA9_21,26,34.6,-7.911,-0.3043,0.711,-14.605,-0.1208,-7.911
000660,SK하이닉스,KR,15m,S02_EMA20_50,9,44.4,5.549,0.6166,2.162,-3.639,0.2605,5.549
000660,SK하이닉스,KR,15m,S03_GoldenCross,5,0.0,-8.736,-1.7473,0.0,-8.06,-1.0463,-8.736
000660,SK하이닉스,KR,15m,S04_SuperTrend,9,55.6,4.355,0.4838,1.616,-4.676,0.2023,4.355
000660,SK하이닉스,KR,15m,S05_HullMA,49,46.9,28.835,0.5885,1.814,-12.101,0.1759,28.835
000660,SK하이닉스,KR,15m,S06_Ichimoku,27,37.0,2.104,0.0779,1.168,-5.58,0.0498,2.104
000660,SK하이닉스,KR,15m,S07_RSI_Trend,66,30.3,8.478,0.1285,1.174,-22.788,0.0487,8.478
000660,SK하이닉스,KR,15m,S08_RSI_Rev,10,50.0,1.752,0.1752,1.38,-2.701,0.1384,1.752
000660,SK하이닉스,KR,15m,S09_MACD,56,30.4,-2.532,-0.0452,0.958,-24.489,-0.0137,-2.532
000660,SK하이닉스,KR,15m,S10_MACDHist,56,30.4,-2.532,-0.0452,0.958,-24.489,-0.0137,-2.532
000660,SK하이닉스,KR,15m,S11_BB_Break,46,50.0,11.672,0.2537,1.704,-5.799,0.1793,11.672
000660,SK하이닉스,KR,15m,S12_BB_Rev,19,63.2,7.188,0.3783,1.564,-9.098,0.1727,7.188
000660,SK하이닉스,KR,15m,S13_ATR_Break,46,41.3,4.792,0.1042,1.272,-8.238,0.089,4.792
000660,SK하이닉스,KR,15m,S14_Donchian,19,42.1,-3.206,-0.1687,0.823,-11.057,-0.0713,-3.206
000660,SK하이닉스,KR,15m,S15_ZScore,29,62.1,7.281,0.2511,1.334,-15.081,0.1106,7.281
000660,SK하이닉스,KR,15m,S16_SMA_Rev,8,50.0,8.695,1.0869,3.299,-1.879,0.4612,8.695
000660,SK하이닉스,KR,15m,S17_FVG,53,39.6,9.704,0.1831,1.197,-16.66,0.0582,9.704
000660,SK하이닉스,KR,15m,S19_Monday,11,45.5,1.759,0.1599,1.181,-7.682,0.0644,1.759
000660,SK하이닉스,KR,15m,S20_InsideBar,24,54.2,5.928,0.247,1.662,-3.886,0.1831,5.928
000660,SK하이닉스,KR,15m,S21_Engulfing,25,44.0,-5.228,-0.2091,0.824,-23.072,-0.0644,-5.228
000660,SK하이닉스,KR,15m,S22_VolBreak,46,43.5,2.673,0.0581,1.145,-7.28,0.0516,2.673
000660,SK하이닉스,KR,15m,S23_EMA_Ribbon,21,33.3,3.964,0.1888,1.314,-7.129,0.0902,3.964
000660,SK하이닉스,KR,15m,S24_CHoCH,56,50.0,8.405,0.1501,1.303,-7.499,0.0931,8.405
000660,SK하이닉스,KR,15m,S25_PinBar,27,55.6,15.22,0.5637,2.533,-6.764,0.2942,15.22
000660,SK하이닉스,KR,5m,FVG+OB,646,55.6,61.836,0.0957,1.44,-6.561,0.1227,61.836
000660,SK하이닉스,KR,5m,S01_EMA9_21,95,35.8,36.453,0.3837,1.669,-17.752,0.1448,36.453
000660,SK하이닉스,KR,5m,S02_EMA20_50,36,47.2,10.027,0.2785,1.377,-13.846,0.0949,10.027
000660,SK하이닉스,KR,5m,S03_GoldenCross,12,66.7,1.0,0.0833,1.12,-3.037,0.0445,1.0
000660,SK하이닉스,KR,5m,S04_SuperTrend,11,63.6,10.322,0.9383,3.546,-2.738,0.4872,10.322
000660,SK하이닉스,KR,5m,S05_HullMA,129,45.7,54.454,0.4221,1.742,-27.078,0.1615,54.454
000660,SK하이닉스,KR,5m,S06_Ichimoku,90,40.0,23.055,0.2562,1.644,-9.921,0.1353,23.055
000660,SK하이닉스,KR,5m,S07_RSI_Trend,216,21.8,33.273,0.154,1.445,-12.928,0.084,33.273
000660,SK하이닉스,KR,5m,S08_RSI_Rev,27,66.7,21.499,0.7963,3.445,-4.477,0.4612,21.499
000660,SK하이닉스,KR,5m,S09_MACD,135,44.4,46.714,0.346,1.58,-24.993,0.1386,46.714
000660,SK하이닉스,KR,5m,S10_MACDHist,135,44.4,46.714,0.346,1.58,-24.993,0.1386,46.714
000660,SK하이닉스,KR,5m,S11_BB_Break,110,47.3,30.443,0.2768,2.838,-3.673,0.2256,30.443
000660,SK하이닉스,KR,5m,S12_BB_Rev,45,60.0,19.912,0.4425,1.978,-6.786,0.218,19.912
000660,SK하이닉스,KR,5m,S13_ATR_Break,100,46.0,2.066,0.0207,1.073,-13.008,0.0143,2.066
000660,SK하이닉스,KR,5m,S14_Donchian,48,47.9,19.944,0.4155,1.601,-15.997,0.1413,19.944
000660,SK하이닉스,KR,5m,S15_ZScore,94,61.7,7.694,0.0819,1.153,-25.402,0.0454,7.694
000660,SK하이닉스,KR,5m,S16_SMA_Rev,13,61.5,3.53,0.2715,1.372,-8.622,0.1278,3.53
000660,SK하이닉스,KR,5m,S17_FVG,124,47.6,55.976,0.4514,1.861,-10.942,0.1719,55.976
000660,SK하이닉스,KR,5m,S19_Monday,18,27.8,3.482,0.1934,1.421,-4.065,0.1156,3.482
000660,SK하이닉스,KR,5m,S20_InsideBar,49,49.0,4.165,0.085,1.29,-5.545,0.087,4.165
000660,SK하이닉스,KR,5m,S21_Engulfing,48,41.7,-4.516,-0.0941,0.808,-11.109,-0.0749,-4.516
000660,SK하이닉스,KR,5m,S22_VolBreak,103,46.6,12.456,0.1209,1.516,-9.575,0.0835,12.456
000660,SK하이닉스,KR,5m,S23_EMA_Ribbon,59,45.8,40.461,0.6858,2.84,-7.002,0.2902,40.461
000660,SK하이닉스,KR,5m,S24_CHoCH,144,48.6,22.403,0.1556,1.263,-24.671,0.07,22.403
000660,SK하이닉스,KR,5m,S25_PinBar,59,40.7,-11.586,-0.1964,0.614,-11.844,-0.1888,-11.586
000660,SK하이닉스,KR,4h,FVG+OB,388,61.3,109.14,0.2813,1.459,-26.523,0.1564,109.14
000660,SK하이닉스,KR,4h,S01_EMA9_21,33,48.5,52.929,1.6039,1.951,-13.57,0.2618,52.929
000660,SK하이닉스,KR,4h,S02_EMA20_50,19,57.9,55.866,2.9403,2.683,-10.863,0.3898,55.866
000660,SK하이닉스,KR,4h,S03_GoldenCross,3,66.7,10.552,3.5175,3.127,0.0,0.5801,10.552
000660,SK하이닉스,KR,4h,S04_SuperTrend,7,57.1,13.745,1.9635,1.888,-11.442,0.2577,13.745
000660,SK하이닉스,KR,4h,S05_HullMA,47,51.1,69.388,1.4763,1.743,-23.991,0.2189,69.388
000660,SK하이닉스,KR,4h,S06_Ichimoku,37,48.6,83.69,2.2619,2.671,-11.041,0.3566,83.69
000660,SK하이닉스,KR,4h,S07_RSI_Trend,62,43.5,70.4,1.1355,1.758,-22.384,0.2097,70.4
000660,SK하이닉스,KR,4h,S08_RSI_Rev,10,50.0,12.282,1.2282,1.511,-24.049,0.1734,12.282
000660,SK하이닉스,KR,4h,S09_MACD,52,51.9,98.059,1.8858,2.209,-20.92,0.287,98.059
000660,SK하이닉스,KR,4h,S10_MACDHist,52,51.9,98.059,1.8858,2.209,-20.92,0.287,98.059
000660,SK하이닉스,KR,4h,S11_BB_Break,63,47.6,41.947,0.6658,1.836,-24.541,0.2056,41.947
000660,SK하이닉스,KR,4h,S12_BB_Rev,16,68.8,46.818,2.9262,3.376,-10.336,0.4596,46.818
000660,SK하이닉스,KR,4h,S13_ATR_Break,74,52.7,42.745,0.5776,1.782,-23.173,0.2277,42.745
000660,SK하이닉스,KR,4h,S14_Donchian,20,50.0,14.592,0.7296,1.316,-18.326,0.0997,14.592
000660,SK하이닉스,KR,4h,S15_ZScore,29,65.5,63.419,2.1869,2.648,-10.283,0.3779,63.419
000660,SK하이닉스,KR,4h,S16_SMA_Rev,19,63.2,31.091,1.6364,1.826,-35.077,0.2569,31.091
000660,SK하이닉스,KR,4h,S17_FVG,71,50.7,96.271,1.3559,1.696,-17.787,0.2037,96.271
000660,SK하이닉스,KR,4h,S19_Monday,120,51.7,105.455,0.8788,1.474,-27.435,0.1532,105.455
000660,SK하이닉스,KR,4h,S20_InsideBar,114,57.0,88.518,0.7765,1.483,-26.626,0.1508,88.518
000660,SK하이닉스,KR,4h,S21_Engulfing,25,56.0,13.987,0.5595,1.262,-21.876,0.0974,13.987
000660,SK하이닉스,KR,4h,S22_VolBreak,77,54.5,49.364,0.6411,1.767,-15.068,0.2285,49.364
000660,SK하이닉스,KR,4h,S23_EMA_Ribbon,29,48.3,56.966,1.9644,2.036,-16.555,0.2779,56.966
000660,SK하이닉스,KR,4h,S24_CHoCH,68,52.9,70.331,1.0343,1.475,-58.354,0.1479,70.331
000660,SK하이닉스,KR,4h,S25_PinBar,36,47.2,17.037,0.4733,1.252,-32.13,0.0877,17.037
000660,SK하이닉스,KR,1m+4h,FVG+OB,82,36.6,2.268,0.0277,1.208,-2.719,0.0793,2.268
000660,SK하이닉스,KR,1m+4h,S01_EMA9_21,46,32.6,10.823,0.2353,2.771,-1.684,0.247,10.823
000660,SK하이닉스,KR,1m+4h,S02_EMA20_50,15,46.7,0.905,0.0603,1.349,-0.901,0.1243,0.905
000660,SK하이닉스,KR,1m+4h,S03_GoldenCross,6,33.3,0.663,0.1105,1.99,-0.493,0.2252,0.663
000660,SK하이닉스,KR,1m+4h,S05_HullMA,75,34.7,10.719,0.1429,1.896,-4.158,0.1275,10.719
000660,SK하이닉스,KR,1m+4h,S06_Ichimoku,55,34.5,6.572,0.1195,2.819,-1.1,0.2285,6.572
000660,SK하이닉스,KR,1m+4h,S07_RSI_Trend,118,27.1,9.703,0.0822,2.128,-1.591,0.1423,9.703
000660,SK하이닉스,KR,1m+4h,S08_RSI_Rev,15,53.3,2.89,0.1927,2.561,-0.883,0.3676,2.89
000660,SK하이닉스,KR,1m+4h,S09_MACD,91,28.6,11.542,0.1268,2.015,-3.297,0.1278,11.542
000660,SK하이닉스,KR,1m+4h,S10_MACDHist,91,28.6,11.542,0.1268,2.015,-3.297,0.1278,11.542
000660,SK하이닉스,KR,1m+4h,S11_BB_Break,56,37.5,1.447,0.0258,1.438,-1.822,0.0968,1.447
000660,SK하이닉스,KR,1m+4h,S12_BB_Rev,18,61.1,1.059,0.0588,1.185,-3.881,0.0605,1.059
000660,SK하이닉스,KR,1m+4h,S13_ATR_Break,32,43.8,1.022,0.0319,1.603,-1.337,0.1352,1.022
000660,SK하이닉스,KR,1m+4h,S14_Donchian,16,56.2,4.603,0.2877,2.848,-0.894,0.3212,4.603
000660,SK하이닉스,KR,1m+4h,S15_ZScore,48,58.3,3.89,0.0811,1.49,-3.554,0.0825,3.89
000660,SK하이닉스,KR,1m+4h,S17_FVG,45,46.7,1.513,0.0336,1.177,-2.987,0.0636,1.513
000660,SK하이닉스,KR,1m+4h,S20_InsideBar,10,70.0,1.416,0.1416,2.966,-0.72,0.5024,1.416
000660,SK하이닉스,KR,1m+4h,S21_Engulfing,6,50.0,0.691,0.1152,2.386,-0.414,0.3096,0.691
000660,SK하이닉스,KR,1m+4h,S22_VolBreak,41,39.0,-0.182,-0.0044,0.942,-1.491,-0.0182,-0.182
000660,SK하이닉스,KR,1m+4h,S23_EMA_Ribbon,31,38.7,10.136,0.327,3.921,-1.557,0.2976,10.136
000660,SK하이닉스,KR,1m+4h,S24_CHoCH,67,47.8,3.936,0.0588,1.471,-2.66,0.1337,3.936
000660,SK하이닉스,KR,1m+4h,S25_PinBar,7,71.4,0.955,0.1364,2.92,-0.498,0.4056,0.955
009150,삼성전기,KR,15m,FVG+OB,246,62.2,56.006,0.2277,1.642,-10.0,0.1813,56.006
009150,삼성전기,KR,15m,S01_EMA9_21,22,31.8,-12.321,-0.5601,0.644,-30.161,-0.1618,-12.321
009150,삼성전기,KR,15m,S02_EMA20_50,11,27.3,-12.511,-1.1373,0.31,-14.269,-0.4917,-12.511
009150,삼성전기,KR,15m,S03_GoldenCross,4,25.0,-3.783,-0.9458,0.226,-2.837,-0.746,-3.783
009150,삼성전기,KR,15m,S04_SuperTrend,7,57.1,0.409,0.0584,1.057,-5.66,0.0217,0.409
009150,삼성전기,KR,15m,S05_HullMA,50,52.0,51.954,1.0391,2.537,-8.775,0.2711,51.954
009150,삼성전기,KR,15m,S06_Ichimoku,25,36.0,1.235,0.0494,1.058,-15.546,0.0189,1.235
009150,삼성전기,KR,15m,S07_RSI_Trend,53,35.8,14.841,0.28,1.341,-16.002,0.096,14.841
009150,삼성전기,KR,15m,S08_RSI_Rev,11,45.5,3.278,0.298,1.244,-11.967,0.0642,3.278
009150,삼성전기,KR,15m,S09_MACD,50,48.0,55.633,1.1127,3.24,-5.676,0.3698,55.633
009150,삼성전기,KR,15m,S10_MACDHist,50,48.0,55.633,1.1127,3.24,-5.676,0.3698,55.633
009150,삼성전기,KR,15m,S11_BB_Break,45,44.4,13.948,0.31,1.635,-8.62,0.1663,13.948
009150,삼성전기,KR,15m,S12_BB_Rev,16,62.5,0.381,0.0238,1.028,-6.173,0.0109,0.381
009150,삼성전기,KR,15m,S13_ATR_Break,37,54.1,4.525,0.1223,1.352,-3.444,0.1216,4.525
009150,삼성전기,KR,15m,S14_Donchian,13,38.5,-6.213,-0.4779,0.602,-9.432,-0.2103,-6.213
009150,삼성전기,KR,15m,S15_ZScore,24,58.3,14.176,0.5907,1.612,-9.876,0.1577,14.176
009150,삼성전기,KR,15m,S16_SMA_Rev,9,55.6,1.697,0.1886,1.223,-5.385,0.0829,1.697
009150,삼성전기,KR,15m,S17_FVG,46,41.3,42.187,0.9171,2.191,-9.621,0.2297,42.187
009150,삼성전기,KR,15m,S19_Monday,12,50.0,-2.62,-0.2184,0.828,-11.811,-0.0779,-2.62
009150,삼성전기,KR,15m,S20_InsideBar,18,55.6,11.159,0.6199,1.892,-5.822,0.2244,11.159
009150,삼성전기,KR,15m,S21_Engulfing,25,48.0,-8.758,-0.3503,0.622,-19.416,-0.1771,-8.758
009150,삼성전기,KR,15m,S22_VolBreak,45,48.9,6.261,0.1391,1.386,-3.663,0.1286,6.261
009150,삼성전기,KR,15m,S23_EMA_Ribbon,15,33.3,-9.58,-0.6387,0.518,-19.085,-0.2418,-9.58
009150,삼성전기,KR,15m,S24_CHoCH,57,45.6,25.359,0.4449,1.842,-9.175,0.2186,25.359
009150,삼성전기,KR,15m,S25_PinBar,25,60.0,24.316,0.9727,4.261,-3.759,0.2996,24.316
009150,삼성전기,KR,5m,FVG+OB,688,54.7,60.039,0.0873,1.363,-21.373,0.1066,60.039
009150,삼성전기,KR,5m,S01_EMA9_21,89,41.6,48.786,0.5482,1.883,-18.802,0.1929,48.786
009150,삼성전기,KR,5m,S02_EMA20_50,35,54.3,9.049,0.2585,1.326,-13.281,0.095,9.049
009150,삼성전기,KR,5m,S03_GoldenCross,11,45.5,3.134,0.2849,1.487,-5.832,0.1351,3.134
009150,삼성전기,KR,5m,S04_SuperTrend,9,55.6,2.606,0.2896,1.241,-9.274,0.0924,2.606
009150,삼성전기,KR,5m,S05_HullMA,137,37.2,10.245,0.0748,1.097,-33.452,0.0275,10.245
009150,삼성전기,KR,5m,S06_Ichimoku,111,30.6,10.713,0.0965,1.199,-18.707,0.0496,10.713
009150,삼성전기,KR,5m,S07_RSI_Trend,227,26.9,61.312,0.2701,1.81,-13.14,0.1293,61.312
009150,삼성전기,KR,5m,S08_RSI_Rev,25,60.0,12.372,0.4949,1.877,-4.442,0.2333,12.372
009150,삼성전기,KR,5m,S09_MACD,149,37.6,43.887,0.2945,1.516,-19.736,0.114,43.887
009150,삼성전기,KR,5m,S10_MACDHist,149,37.6,43.887,0.2945,1.516,-19.736,0.114,43.887
009150,삼성전기,KR,5m,S11_BB_Break,129,38.0,12.203,0.0946,1.396,-8.746,0.0861,12.203
009150,삼성전기,KR,5m,S12_BB_Rev,40,60.0,26.329,0.6582,1.857,-10.812,0.217,26.329
009150,삼성전기,KR,5m,S13_ATR_Break,88,43.2,7.384,0.0839,1.321,-5.767,0.0758,7.384
009150,삼성전기,KR,5m,S14_Donchian,45,48.9,28.789,0.6397,1.957,-9.417,0.2311,28.789
